iteratie, x pos,y pos,deltavx,deltavy, lichtcoefficient
0,0.013997404057222402,1.0000032283941522,-0.002595942777598542,0.003228394152246313,0.3332595714594046
10,0.1538288792869473,1.0002120116815976,-0.002586340686801857,0.003180166646781556,0.3332595714594046
20,0.2934018157373457,1.0007383330329749,-0.002576791776433462,0.0031322062455808835,0.3332595714594046
30,0.43271716777304325,1.0015773990521186,-0.002567295654484956,0.003084510979741106,0.3332595714594046
40,0.5717758844836941,1.0027244428369606,-0.0025578519325534376,0.003037078898468014,0.3332595714594046
50,0.7105789097227856,1.004174723784627,-0.0025484602258017777,0.0029899080688768702,0.3332595714594046
60,0.8491271821460868,1.0059235273983276,-0.002539120152919409,0.002942996575795471,0.3332595714594046
70,0.9874216352497456,1.0079661650960123,-0.00252983133608362,0.002896342521569716,0.3332595714594046
80,1.1254631974080351,1.0102979740207783,-0.002520593400921334,0.0028499440258716716,0.3332595714594046
90,1.2632527919107586,1.0129143168530086,-0.002511405976471383,0.0028037992255100586,0.3332595714594046
100,1.4007913370003109,1.0158105816242207,-0.00250226869514726,0.0027579062742432024,0.3332595714594046
110,1.5380797459084048,1.0189821815326099,-0.0024931811927003515,0.0027122633425943387,0.3332595714594046
120,1.6751189268924613,1.0224245547602662,-0.002484143108183618,0.0026668686176692003,0.3332595714594046
130,1.8119097832716742,1.0261331642920493,-0.0024751540839157617,0.002621720302976055,0.3332595714594046
140,1.948453213462743,1.0301034977361008,-0.00246621376544582,0.0025768166182478626,0.3332595714594046
150,2.0847501110152904,1.0343310671459758,-0.0024573218015182248,0.0025321557992667946,0.3332595714594046
160,2.2208013646469524,1.0388114088443816,-0.002448477844038296,0.002487736097690901,0.3332595714594046
170,2.3566078582781573,1.0435400832484978,-0.0024396815480381686,0.002443555780882999,0.3332595714594046
180,2.4921704710665953,1.0485126746968683,-0.0024309325716431415,0.0023996131317416403,0.3332595714594046
190,2.6274900774413696,1.0537247912778447,-0.0024222305760384644,0.0023559064485342935,0.3332595714594046
200,2.7625675471368516,1.059172064659563,-0.002413575225436521,0.0023124340447325357,0.3332595714594046
210,2.8974037452262316,1.064850149921442,-0.002404966187044438,0.002269194248849347,0.3332595714594046
220,3.0319995321547637,1.0707547253871819,-0.0023964031310320824,0.002226185404278384,0.3332595714594046
230,3.166355763772722,1.0768814924592514,-0.0023878857305004745,0.0021834058691353225,0.3332595714594046
240,3.3004732913680637,1.0832261754548422,-0.002379413661450575,0.002140854016101093,0.3332595714594046
250,3.434352961698796,1.0897845214432835,-0.0023709866027524754,0.002098528232267144,0.3332595714594046
260,3.5679956170250633,1.0965523000848905,-0.002362604236114959,0.0020564269189825416,0.3332595714594046
270,3.7014020951409505,1.103525303471241,-0.0023542662460554423,0.0020145484917030105,0.3332595714594046
280,3.834573229405998,1.11069934596686,-0.002345972319870285,0.001972891379841803,0.3332595714594046
290,3.9675098487764506,1.1180702640522993,-0.0023377221476054686,0.0019314540266224382,0.3332595714594046
300,4.100212777836222,1.1256339161685938,-0.002329515422027631,0.0018902348889332182,0.3332595714594046
310,4.2326828368275935,1.1333861825630873,-0.00232135183859546,0.0018492324371835469,0.3332595714594046
320,4.36492084168164,1.1413229651366055,-0.0023132310954314364,0.0018084451551620049,0.3332595714594046
330,4.496927604048389,1.1494401872919662,-0.002305152893293921,0.0017678715398961522,0.3332595714594046
340,4.628703931326728,1.1577337937838146,-0.0022971169355495862,0.0017275101015140795,0.3332595714594046
350,4.760250626694032,1.166199750569763,-0.0022891229281461756,0.0016873593631075642,0.3332595714594046
360,4.891568489135547,1.1748340446628287,-0.0022811705795856055,0.0016474178605969919,0.3332595714594046
370,5.022658313473517,1.1836326839851534,-0.0022732596008973828,0.0016076841425978242,0.3332595714594046
380,5.153520890396054,1.192591697222988,-0.002265389705612351,0.0015681567702887662,0.3332595714594046
390,5.28415700648576,1.201707133682935,-0.0022575606097367555,0.0015288343172814738,0.3332595714594046
400,5.414567444248098,1.210975063149433,-0.0022497720317266124,0.0014897153694918349,0.3332595714594046
410,5.544752982139532,1.2203915757434693,-0.0022420236924623987,0.0014507985250128517,0.3332595714594046
420,5.674714394595409,1.2299527817825093,-0.002234315315224041,0.0014120823939890066,0.3332595714594046
430,5.804452452057604,1.2396548116416284,-0.002226646625666199,0.0013735655984921263,0.3332595714594046
440,5.933967921001941,1.2494938156158382,-0.0022190173517938603,0.0013352467723988166,0.3332595714594046
450,6.06326156396536,1.2594659637835905,-0.0022114272239382136,0.001297124561269259,0.3332595714594046
460,6.192334139572863,1.2695674458714485,-0.0022038759747328154,0.0012591976222275196,0.3332595714594046
470,6.321186402564232,1.2797944711199116,-0.002196363339090042,0.001221464623843282,0.3332595714594046
480,6.44981910382051,1.2901432681503875,-0.00218888905417782,0.0011839242460149678,0.3332595714594046
490,6.578232990390268,1.3006100848332927,-0.0021814528593966367,0.0011465751798542582,0.3332595714594046
500,6.706428805515638,1.3111911881572742,-0.0021740544963568197,0.001109416127571995,0.3332595714594046
510,6.834407288658128,1.3218828640995397,-0.0021666937088560905,0.0010724458023654347,0.3332595714594046
520,6.962169175524229,1.3326814174972872,-0.0021593702428573725,0.00103566292830679,0.3332595714594046
530,7.089715198090791,1.343583171920217,-0.002152083846466879,9.990662402331642E-4,0.3332595714594046
540,7.217046084630192,1.3545844695441231,-0.0021448342699124452,9.626544836377295E-4,0.3332595714594046
550,7.344162559735298,1.3656816710255484,-0.0021376212655221196,9.264264145622061E-4,0.3332595714594046
560,7.471065344344204,1.37687115537749,-0.0021304445877030087,8.903807994905914E-4,0.3332595714594046
570,7.597755155764778,1.3881493198461548,-0.00212330399292037,8.5451641524417E-4,0.3332595714594046
580,7.724232707698989,1.3995125797887396,-0.002116199239676943,8.188320488776863E-4,0.3332595714594046
590,7.85049871026704,1.4109573685522396,-0.002109130088492535,7.833264975768266E-4,0.3332595714594046
600,7.976553870031296,1.4224801373532665,-0.0021020963018838303,7.479985685567865E-4,0.3332595714594046
610,8.10239889002001,1.4340773551588686,-0.0020950976443444465,7.128470789621293E-4,0.3332595714594046
620,8.228034469750863,1.4457455085683437,-0.0020881338823252184,6.778708557677451E-4,0.3332595714594046
630,8.353461305254285,1.4574811016960332,-0.0020812047842147085,6.430687356809575E-4,0.3332595714594046
640,8.478680089096612,1.4692806560550884,-0.0020743101203199448,6.084395650447885E-4,0.3332595714594046
650,8.603691510403017,1.4811407104422016,-0.0020674496628473923,5.7398219974238E-4,0.3332595714594046
660,8.728496254880298,1.493057820823286,-0.002060623185884121,5.396955051024097E-4,0.3332595714594046
670,8.853095004839425,1.5050285602201032,-0.002053830465379214,5.055783558057084E-4,0.3332595714594046
680,8.977488439217938,1.5170495185978234,-0.0020470712791253788,4.7162963579290465E-4,0.3332595714594046
690,9.101677233602157,1.5291173027535117,-0.0020403454067407715,4.378482381731388E-4,0.3332595714594046
700,9.225662060249189,1.541228536205527,-0.0020336526296510335,4.0423306513382687E-4,0.3332595714594046
710,9.349443588108766,1.5533798590838328,-0.0020269927310715263,3.7078302785144323E-4,0.3332595714594046
720,9.473022482844927,1.5655679280212025,-0.002020365495989775,3.37497046403346E-4,0.3332595714594046
730,9.596399406857472,1.5777894160453145,-0.0020137707111481176,3.0437404968061975E-4,0.3332595714594046
740,9.719575019303292,1.590041012471729,-0.002007208165026539,2.714129753018533E-4,0.3332595714594046
750,9.842549976117507,1.6023194227977353,-0.00200067764782571,2.3861276952798072E-4,0.3332595714594046
760,9.9653249300344,1.614621368597064,-0.001994178951450223,2.0597238717804523E-4,0.3332595714594046
770,10.087900530608248,1.6269435874154525,-0.001987711869492004,1.7349079154590008E-4,0.3332595714594046
780,10.210277424233913,1.6392828326670585,-0.0019812761972139246,1.4116695431790483E-4,0.3332595714594046
790,10.332456254167324,1.6516358735317118,-0.0019748717315335933,1.0899985549150415E-4,0.3332595714594046
800,10.454437660545755,1.6639994948529957,-0.0019684982710073367,7.698848329477493E-5,0.3332595714594046
810,10.576222280407952,1.6763704970371496,-0.001962155615814352,4.513183410683297E-5,0.3332595714594046
820,10.697810747714108,1.688745695952789,-0.0019558435677410435,1.3428912379161774E-5,0.3332595714594046
830,10.819203693365667,1.7011219228314312,-0.0019495619301655401,-1.8121269442156417E-5,0.3332595714594046
840,10.940401745224962,1.7134960241688166,-0.0019433105080423714,-4.951969099339948E-5,0.3332595714594046
850,11.061405528134715,1.725864861627024,-0.0019370891078873344,-8.076732406921928E-5,0.3332595714594046
860,11.18221566393736,1.7382253119373685,-0.0019308975377625146,-1.1186513269786325E-4,0.3332595714594046
870,11.302832771494227,1.7505742668040762,-0.0019247356072614817,-1.4281407321555052E-4,0.3332595714594046
880,11.423257466704573,1.7629086328087251,-0.0019186031274946503,-1.7361509433998101E-4,0.3332595714594046
890,11.54349036252444,1.7752253313154494,-0.0019124999110747966,-2.0426913724308805E-4,0.3332595714594046
900,11.6635320689854,1.7875212983768969,-0.0019064257721027494,-2.3477713562290248E-4,0.3332595714594046
910,11.783383193213108,1.799793484640932,-0.001900380526153228,-2.651400157746924E-4,0.3332595714594046
920,11.90304433944575,1.8120388552580804,-0.0018943639902608421,-2.953586966612694E-4,0.3332595714594046
930,12.022516109052305,1.8242543897897043,-0.0018883759829062448,-3.2543408998254186E-4,0.3332595714594046
940,12.141799100550706,1.8364370821169034,-0.001882416324002438,-3.553671002442922E-4,0.3332595714594046
950,12.260893909625812,1.848583940350138,-0.0018764848348812359,-3.851586248261789E-4,0.3332595714594046
960,12.379801129147282,1.8606919867395593,-0.0018705813382798684,-4.1480955404900224E-4,0.3332595714594046
970,12.498521349187268,1.8727582575860469,-0.0018647056583277332,-4.44320771241264E-4,0.3332595714594046
980,12.617055157037996,1.884779803152946,-0.0018588576205333012,-4.736931528049162E-4,0.3332595714594046
990,12.735403137229211,1.8967536875784945,-0.0018530370517711556,-5.029275682804819E-4,0.3332595714594046
1000,12.853565871545456,1.9086769887889372,-0.0018472437802691765,-5.32024880411397E-4,0.3332595714594046
1010,12.971543939043256,1.920546798412319,-0.0018414776355958722,-5.609859452076567E-4,0.3332595714594046
1020,13.089337916068134,1.9323602216929494,-0.0018357384486478352,-5.89811612008818E-4,0.3332595714594046
1030,13.20694837627152,1.9441143774065357,-0.0018300260516373474,-6.185027235462428E-4,0.3332595714594046
1040,13.324375890627504,1.9558063977759736,-0.001824340278080112,-6.470601160047291E-4,0.3332595714594046
1050,13.441621027449479,1.967433428387795,-0.001818680962783124,-6.754846190834236E-4,0.3332595714594046
1060,13.558684352406647,1.9789926281092602,-0.001813047941832668,-7.037770560561114E-4,0.3332595714594046
1070,13.675566428540398,1.9904811690060955,-0.0018074410525824483,-7.319382438308235E-4,0.3332595714594046
1080,13.792267816280559,2.001896236260864,-0.0018018601336418458,-7.599689930088242E-4,0.3332595714594046
1090,13.908789073461522,2.013235028091969,-0.0017963050248643077,-7.878701079429344E-4,0.3332595714594046
1100,14.025130755338253,2.02449475567328,-0.0017907755673358468,-8.156423867952701E-4,0.3332595714594046
1110,14.14129341460216,2.0356726430543763,-0.0017852716033636886,-8.432866215942933E-4,0.3332595714594046
1120,14.257277601396856,2.046765927081408,-0.001779792976465014,-8.70803598291328E-4,0.3332595714594046
1130,14.373083863333799,2.057771857318557,-0.0017743395313558432,-8.981940968164111E-4,0.3332595714594046
1140,14.4887127455078,2.0686876959701053,-0.0017689111139400286,-9.254588911335589E-4,0.3332595714594046
1150,14.604164790512431,2.0795107178030974,-0.001763507571298367,-9.525987492954666E-4,0.3332595714594046
1160,14.719440538455292,2.090238210070595,-0.001758128751677831,-9.796144334975896E-4,0.3332595714594046
1170,14.834540526973186,2.100867472435512,-0.001752774504480911,-0.0010065067001316735,0.3332595714594046
1180,14.949465291247165,2.111395816895034,-0.0017474446802550711,-0.001033276299838713,0.3332595714594046
1190,15.064215364017462,2.1218205677056123,-0.0017421391306823234,-0.001059923977561315,0.3332595714594046
1200,15.178791275598318,2.132139061308525,-0.0017368577085689022,-0.0010864504725955708,0.3332595714594046
1210,15.293193553892674,2.1423486462560013,-0.0017316002678350597,-0.0011128565186422873,0.3332595714594046
1220,15.407422724406784,2.1524466831379105,-0.0017263666635049593,-0.0011391428438577763,0.3332595714594046
1230,15.521479310264697,2.162430544508998,-0.0017211567516966795,-0.001165310170904034,0.3332595714594046
1240,15.63536383222263,2.1722976148166753,-0.0017159703896123285,-0.0011913592169984142,0.3332595714594046
1250,15.749076808683249,2.18204529032935,-0.0017108074355282506,-0.0012172906939627985,0.3332595714594046
1260,15.862618755709816,2.191670979065299,-0.0017056677487853503,-0.0012431053082722094,0.3332595714594046
1270,15.975990187040248,2.201172100722072,-0.0017005511897795031,-0.0012688037611029675,0.3332595714594046
1280,16.08919161410108,2.210546086606428,-0.0016954576199520852,-0.0012943867483802515,0.3332595714594046
1290,16.20222354602129,2.2197903795647926,-0.0016903869017805817,-0.0013198549608252818,0.3332595714594046
1300,16.31508648964606,2.228902433914239,-0.0016853388987693057,-0.0013452090840019241,0.3332595714594046
1310,16.427780949550403,2.237879715373982,-0.0016803134754402116,-0.0013704497983628291,0.3332595714594046
1320,16.540307428052703,2.2467197009973825,-0.001675310497323807,-0.0013955777792950918,0.3332595714594046
1330,16.65266642522816,2.25541987910446,-0.0016703298309501545,-0.0014205936971654403,0.3332595714594046
1340,16.764858438922104,2.263977749214906,-0.0016653713438399636,-0.0014454982173649604,0.3332595714594046
1350,16.876883964763277,2.2723908219815905,-0.0016604349044957887,-0.0014702920003533304,0.3332595714594046
1360,16.98874349617693,2.2806566191245694,-0.001655520382393304,-0.0014949757017026321,0.3332595714594046
1370,17.100437524397872,2.288772673365571,-0.0016506276479726772,-0.001519549972140677,0.3332595714594046
1380,17.211966538483438,2.296736528362978,-0.0016457565726300267,-0.001544015457593913,0.3332595714594046
1390,17.323331025326333,2.3045457386472723,-0.0016409070287089708,-0.0015683727992298665,0.3332595714594046
1400,17.43453146966738,2.312197869556975,-0.0016360788894922665,-0.0015926226334991504,0.3332595714594046
1410,17.545568354108184,2.319690497175043,-0.001631272029193523,-0.0016167655921770691,0.3332595714594046
1420,17.656442159123703,2.3270212082657356,-0.0016264863229490173,-0.0016408023024047332,0.3332595714594046
1430,17.767153363074716,2.3341876002119513,-0.0016217216468095762,-0.0016647333867298286,0.3332595714594046
1440,17.87770244222024,2.341187280953016,-0.0016169778777325556,-0.001688559463146909,0.3332595714594046
1450,17.98808987072979,2.3480178689229274,-0.0016122548935738933,-0.0017122811451373038,0.3332595714594046
1460,18.098316120695603,2.3546769929890536,-0.0016075525730802414,-0.0017358990417086348,0.3332595714594046
1470,18.208381662144742,2.361162292391275,-0.0016028707958811916,-0.0017594137574338724,0.3332595714594046
1480,18.31828696305114,2.3674714166815716,-0.001598209442481564,-0.001782825892490056,0.3332595714594046
1490,18.42803248934753,2.3736020256640473,-0.0015935683942537857,-0.0018061360426965775,0.3332595714594046
1500,18.5376187049373,2.3795517893353946,-0.0015889475334303392,-0.0018293447995531144,0.3332595714594046
